student_id,name,institution,degree,graduation_year,cgpa,technical_score,communication_score,behavioral_score,cognitive_score,resume_score,psychometric_behavioral,overall_score,experience_months,projects_count,is_placed,salary_lpa,role,placement_prob,technical_communication_balance,cgpa_overall_ratio
STU4847,Student_9569_4847,IIT Delhi,B.Tech ECE,2027,7.1,53.5,33.2,32.9,100.0,38.9,59.2,50.8,0,5,1,4.1,Junior Developer,51.1,1.61144578313253,1.3976377952755907
STU4848,Student_9370_4848,IIT Bombay,BCA,2026,9.3,96.5,96.8,59.0,79.6,64.6,61.4,83.3,0,1,1,10.0,SDE-II,84.2,0.996900826446281,1.1164465786314526
STU4849,Student_8466_4849,IIT Madras,B.Tech AI&ML,2025,8.1,65.8,49.4,24.2,82.8,23.7,61.7,52.5,18,2,1,4.7,Technical Support,58.2,1.3319838056680162,1.542857142857143
STU4850,Student_7589_4850,IIT Delhi,B.Tech IT,2027,5.1,72.7,48.3,53.7,100.0,62.0,79.1,67.0,6,3,1,4.4,Technical Support,61.5,1.5051759834368532,0.7611940298507462
STU4851,Student_4312_4851,IIT Delhi,B.Tech IT,2026,8.1,47.7,20.0,35.3,64.0,53.5,59.3,42.7,0,0,1,5.1,Junior Developer,50.4,2.3850000000000002,1.8969555035128804
STU4852,Student_9045_4852,IIT Madras,B.Tech AI&ML,2027,6.1,58.1,26.5,20.0,69.2,39.2,78.6,43.9,12,0,0,0.0,Not Placed,50.0,2.1924528301886794,1.3895216400911161
STU4853,Student_9472_4853,SRM Chennai,B.Tech AI&ML,2027,8.8,62.8,45.5,29.9,100.0,48.9,57.2,57.0,6,2,0,0.0,Not Placed,62.1,1.3802197802197802,1.543859649122807
STU4854,Student_8121_4854,IIT Kanpur,B.Tech IT,2027,7.9,93.4,81.7,42.4,58.3,89.7,76.6,75.2,0,0,0,0.0,Not Placed,80.8,1.1432068543451652,1.050531914893617
STU4855,Student_2763_4855,BITS Pilani,B.E CSE,2027,8.9,35.7,20.0,20.0,76.2,26.4,68.3,34.6,0,0,1,4.2,Junior Developer,49.7,1.7850000000000001,2.5722543352601157
STU4856,Student_3405_4856,DTU Delhi,B.Tech CSE,2025,6.7,66.9,26.7,61.1,86.4,57.8,62.4,59.7,0,2,0,0.0,Not Placed,61.1,2.50561797752809,1.1222780569514237
STU4857,Student_6138_4857,IIT Delhi,B.Tech AI&ML,2026,5.8,71.1,61.1,79.0,64.1,60.1,78.6,68.5,12,5,0,0.0,Not Placed,66.1,1.1636661211129296,0.8467153284671532
STU4858,Student_2619_4858,NIT Trichy,BCA,2027,6.8,59.4,33.7,20.0,92.1,48.3,64.2,50.2,0,2,0,0.0,Not Placed,51.9,1.7626112759643915,1.3545816733067728
STU4859,Student_4730_4859,IIT Bombay,B.E CSE,2027,7.6,60.6,31.0,64.5,61.4,37.3,76.2,53.2,6,1,1,6.6,QA Engineer,56.5,1.9548387096774194,1.4285714285714286
STU4860,Student_2552_4860,SRM Chennai,B.Tech IT,2026,6.5,79.2,51.7,51.9,83.8,42.7,67.5,65.3,6,0,1,7.6,Software Engineer,67.9,1.5319148936170213,0.995405819295559
STU4861,Student_9656_4861,VIT Vellore,B.Sc Data Science,2027,7.6,69.2,59.1,25.5,85.8,65.2,69.0,60.5,6,2,1,7.4,Junior Developer,65.6,1.1708967851099832,1.256198347107438
STU4862,Student_8603_4862,IIT Madras,B.Tech CSE,2026,8.9,53.1,47.1,63.3,79.6,39.8,76.2,56.6,12,0,1,4.7,Junior Developer,58.9,1.127388535031847,1.5724381625441697
STU4863,Student_7910_4863,IIT Kanpur,B.Tech ECE,2027,9.2,56.6,55.6,24.1,74.9,38.0,70.4,50.8,12,1,1,4.9,Technical Support,61.6,1.0179856115107915,1.8110236220472442
STU4864,Student_4411_4864,IIT Delhi,B.Tech AI&ML,2027,6.2,66.9,54.9,39.7,57.8,66.0,60.3,57.6,0,3,0,0.0,Not Placed,60.2,1.2185792349726778,1.0763888888888888
STU4865,Student_9158_4865,IIT Kharagpur,B.Tech IT,2025,6.4,61.8,35.3,46.6,97.6,44.9,62.7,57.1,6,1,0,0.0,Not Placed,55.7,1.7507082152974505,1.1208406304728546
STU4866,Student_4185_4866,IIT Bombay,B.Tech ECE,2027,8.0,53.1,44.3,20.0,50.7,48.2,57.0,43.9,0,0,1,4.1,QA Engineer,55.9,1.198645598194131,1.8223234624145785
STU4867,Student_1430_4867,SRM Chennai,BCA,2026,9.7,67.8,60.9,27.0,49.9,53.2,52.9,54.1,0,2,0,0.0,Not Placed,65.1,1.1133004926108374,1.7929759704251387
STU4868,Student_5113_4868,BITS Pilani,B.Sc Data Science,2025,7.8,62.8,49.0,48.5,52.1,38.9,51.6,53.2,24,1,1,6.2,Technical Support,60.1,1.2816326530612245,1.4661654135338344
STU4869,Student_7297_4869,IIT Delhi,B.Sc Data Science,2027,8.4,94.8,69.2,81.6,75.8,77.1,52.4,82.4,12,2,1,10.6,Full Stack Developer,81.0,1.3699421965317917,1.0194174757281553
STU4870,Student_8319_4870,BITS Pilani,B.Tech ECE,2026,9.0,63.9,65.6,21.3,100.0,48.2,60.5,59.6,6,1,0,0.0,Not Placed,65.6,0.9740853658536586,1.5100671140939597
STU4871,Student_6429_4871,IIT Madras,B.Tech AI&ML,2025,7.7,63.6,36.8,20.0,57.9,63.8,48.5,48.7,0,3,1,5.8,Technical Support,54.1,1.7282608695652175,1.5811088295687885
STU4872,Student_1500_4872,IIT Kanpur,B.Tech ECE,2027,6.2,63.2,32.9,32.9,58.0,62.7,78.6,50.3,0,0,1,6.4,Technical Support,54.2,1.9209726443769,1.2326043737574552
STU4873,Student_5551_4873,DTU Delhi,BCA,2026,7.0,59.3,59.3,42.6,55.9,54.1,55.0,54.9,6,2,0,0.0,Not Placed,57.7,1.0,1.2750455373406193
STU4874,Student_8522_4874,BITS Pilani,B.Tech IT,2025,6.7,68.8,69.9,53.8,61.5,46.5,54.6,62.7,0,0,0,0.0,Not Placed,68.9,0.9842632331902716,1.0685805422647527
STU4875,Student_5458_4875,IIT Madras,B.Tech ECE,2025,6.5,93.2,69.7,42.3,52.0,84.6,66.3,71.3,0,1,1,7.7,Data Analyst,77.1,1.3371592539454806,0.9116409537166901
STU4876,Student_7064_4876,VIT Vellore,B.Tech IT,2026,7.9,68.3,49.1,20.0,54.6,63.6,68.3,52.3,6,1,0,0.0,Not Placed,61.7,1.3910386965376782,1.5105162523900575
STU4877,Student_8808_4877,SRM Chennai,B.Sc Data Science,2025,6.8,80.3,50.7,71.6,58.8,57.9,70.8,67.2,6,2,1,6.7,Data Analyst,71.3,1.583826429980276,1.0119047619047619
STU4878,Student_3488_4878,IIT Kanpur,B.E CSE,2025,7.5,65.8,40.2,44.3,68.9,43.2,65.4,54.6,0,1,1,6.9,Junior Developer,60.9,1.6368159203980097,1.3736263736263736
STU4879,Student_8950_4879,BITS Pilani,B.Tech CSE,2026,10.0,52.8,24.4,36.7,55.1,29.3,50.3,41.9,24,1,0,0.0,Not Placed,58.0,2.1639344262295084,2.3866348448687353
STU4880,Student_8583_4880,IIT Kanpur,B.Tech CSE,2026,6.6,39.3,23.8,20.0,77.4,24.8,62.0,36.6,0,1,0,0.0,Not Placed,39.8,1.6512605042016806,1.8032786885245902
STU4881,Student_1001_4881,SRM Chennai,B.Tech ECE,2027,7.9,52.4,43.5,59.3,54.8,51.0,65.5,52.2,18,2,1,4.9,QA Engineer,61.5,1.2045977011494253,1.5134099616858236
STU4882,Student_7190_4882,IIT Bombay,BCA,2025,6.6,50.0,52.2,43.0,59.8,41.5,50.2,49.7,0,1,0,0.0,Not Placed,52.8,0.9578544061302682,1.327967806841046
STU4883,Student_7509_4883,IIT Hyderabad,B.Tech CSE,2025,7.7,57.9,26.3,58.2,56.3,48.0,66.4,50.4,0,1,0,0.0,Not Placed,55.8,2.2015209125475286,1.527777777777778
STU4884,Student_5410_4884,IIT Bombay,B.Tech ECE,2026,6.6,71.0,56.5,58.4,98.1,51.3,59.8,67.7,0,1,1,7.0,Technical Support,69.3,1.2566371681415929,0.9748892171344165
STU4885,Student_4321_4885,IIT Bombay,B.Sc Data Science,2026,8.3,68.7,45.4,30.1,64.8,57.8,57.7,54.6,0,1,1,6.9,Junior Developer,61.1,1.513215859030837,1.52014652014652
STU4886,Student_7884_4886,IIT Bombay,B.Tech ME,2025,7.5,34.2,20.0,20.0,93.5,20.0,53.7,36.0,0,1,0,0.0,Not Placed,44.7,1.7100000000000002,2.0833333333333335
STU4887,Student_9029_4887,Anna University,B.Sc Data Science,2027,6.6,36.2,35.4,20.0,83.6,34.6,66.3,39.8,0,3,0,0.0,Not Placed,44.4,1.0225988700564972,1.6582914572864322
STU4888,Student_3508_4888,IIT Kharagpur,B.E CSE,2026,10.0,74.6,35.4,71.5,72.8,85.0,71.8,66.9,0,1,1,8.1,Technical Support,72.8,2.1073446327683616,1.4947683109118086
STU4889,Student_3899_4889,SRM Chennai,B.Sc Data Science,2027,7.5,100.0,65.8,100.0,76.6,90.2,73.6,88.7,0,1,1,7.8,Software Engineer,84.0,1.5197568389057752,0.8455467869222096
STU4890,Student_6315_4890,IIT Kharagpur,B.Tech AI&ML,2026,8.7,59.1,43.7,37.0,78.6,53.7,62.0,54.0,12,2,1,4.6,QA Engineer,62.0,1.3524027459954233,1.6111111111111112
STU4891,Student_4540_4891,VIT Vellore,B.Tech AI&ML,2025,4.7,84.8,84.8,54.3,45.9,76.8,65.1,72.1,0,2,1,7.3,Data Analyst,70.6,1.0,0.651872399445215
STU4892,Student_2083_4892,IIT Kharagpur,B.Tech CSE,2027,8.3,75.9,69.4,48.2,72.6,69.6,62.1,67.9,0,2,1,8.6,Data Analyst,68.3,1.0936599423631124,1.2223858615611192
STU4893,Student_2950_4893,BITS Pilani,B.E CSE,2026,8.0,42.4,28.5,20.0,61.7,27.8,62.5,36.6,0,0,0,0.0,Not Placed,41.7,1.487719298245614,2.1857923497267757
STU4894,Student_3747_4894,BITS Pilani,B.E CSE,2027,8.7,91.3,61.1,47.0,82.1,74.6,53.0,73.4,0,0,0,0.0,Not Placed,74.0,1.4942716857610474,1.1852861035422342
STU4895,Student_9825_4895,IIT Bombay,B.E CSE,2025,8.4,77.5,54.2,61.2,79.0,53.6,59.4,67.4,0,0,0,0.0,Not Placed,75.5,1.4298892988929888,1.2462908011869436
STU4896,Student_2221_4896,DTU Delhi,B.E CSE,2026,9.3,84.5,47.0,61.9,74.2,59.4,72.4,68.4,0,3,0,0.0,Not Placed,78.0,1.797872340425532,1.3596491228070173
STU4897,Student_1789_4897,IIT Kharagpur,B.Tech IT,2027,8.6,100.0,71.4,55.7,78.4,77.8,60.8,80.0,6,1,1,8.5,ML Engineer,81.3,1.4005602240896358,1.075
STU4898,Student_6383_4898,IIT Bombay,B.E CSE,2027,4.0,79.7,31.2,32.0,74.4,59.9,65.2,57.7,24,2,1,5.6,Software Engineer,53.9,2.5544871794871797,0.6932409012131715
STU4899,Student_2190_4899,IIT Hyderabad,B.Tech ME,2026,10.0,92.6,78.5,81.5,76.1,53.7,62.6,81.2,0,5,1,8.4,SDE-II,89.0,1.1796178343949044,1.2315270935960592
STU4900,Student_1818_4900,BITS Pilani,B.Tech IT,2027,6.9,63.4,30.7,55.1,66.8,55.7,64.7,54.9,0,3,0,0.0,Not Placed,54.3,2.0651465798045603,1.2568306010928962
STU4901,Student_8027_4901,BITS Pilani,B.Tech IT,2027,6.4,41.5,26.8,20.0,90.9,20.0,73.2,39.5,0,2,1,3.6,Junior Developer,43.5,1.5485074626865671,1.620253164556962
STU4902,Student_3673_4902,IIT Madras,B.Tech IT,2026,7.6,54.2,47.8,28.8,74.5,53.5,73.6,50.8,0,1,0,0.0,Not Placed,51.7,1.1338912133891215,1.4960629921259843
STU4903,Student_6646_4903,Anna University,B.Tech ME,2026,8.1,46.0,20.0,31.4,73.4,59.9,63.4,43.4,0,2,1,4.5,Technical Support,56.2,2.3,1.8663594470046083
STU4904,Student_6280_4904,DTU Delhi,B.Tech AI&ML,2025,8.4,75.3,65.3,30.4,55.4,56.8,54.9,59.5,0,0,1,6.4,Software Engineer,63.8,1.1531393568147015,1.411764705882353
STU4905,Student_9518_4905,VIT Vellore,B.Tech ECE,2026,6.7,71.4,46.0,24.6,89.7,58.1,69.6,58.4,6,2,1,5.8,QA Engineer,59.9,1.5521739130434784,1.1472602739726028
STU4906,Student_8671_4906,VIT Vellore,B.Sc Data Science,2027,8.1,37.8,45.6,38.5,69.7,33.7,64.0,43.9,0,2,0,0.0,Not Placed,55.3,0.8289473684210525,1.845102505694761
STU4907,Student_9291_4907,IIT Kanpur,B.Tech ME,2026,5.6,57.9,42.8,34.2,89.8,34.8,53.4,52.6,0,0,0,0.0,Not Placed,49.6,1.3528037383177571,1.064638783269962
STU4908,Student_7611_4908,IIT Kanpur,B.E CSE,2026,8.0,34.5,35.3,20.0,58.4,48.8,66.6,36.8,24,1,0,0.0,Not Placed,49.5,0.9773371104815864,2.173913043478261
STU4909,Student_8967_4909,DTU Delhi,B.Tech AI&ML,2025,5.9,100.0,67.1,64.5,83.7,56.4,65.6,79.5,0,0,1,9.5,Software Engineer,77.8,1.4903129657228018,0.7421383647798742
STU4910,Student_6904_4910,DTU Delhi,BCA,2026,7.7,38.9,32.1,24.0,95.0,43.1,59.3,43.4,0,1,1,3.4,QA Engineer,46.7,1.2118380062305294,1.7741935483870968
STU4911,Student_1068_4911,IIT Bombay,B.Tech ECE,2026,8.7,70.7,28.9,80.1,55.2,86.3,63.8,63.5,6,2,1,6.6,Technical Support,70.4,2.446366782006921,1.3700787401574803
STU4912,Student_7072_4912,IIT Bombay,B.E CSE,2027,4.7,80.5,33.1,54.8,99.0,50.8,64.6,65.7,24,2,0,0.0,Not Placed,63.9,2.43202416918429,0.715372907153729
STU4913,Student_5070_4913,IIT Delhi,B.E CSE,2026,8.9,66.3,46.1,61.5,79.4,43.4,64.0,61.0,0,1,1,5.7,Technical Support,65.7,1.438177874186551,1.459016393442623
STU4914,Student_3733_4914,NIT Trichy,B.Tech ME,2027,7.8,48.5,20.0,20.0,69.3,43.0,74.6,39.7,6,0,1,3.6,Technical Support,53.0,2.425,1.9647355163727958
STU4915,Student_4350_4915,IIT Hyderabad,BCA,2027,7.8,56.1,54.9,22.6,46.1,56.2,63.6,47.7,0,3,0,0.0,Not Placed,54.4,1.0218579234972678,1.6352201257861634
STU4916,Student_3716_4916,Anna University,B.Tech CSE,2026,9.9,76.7,60.2,36.7,85.3,43.0,59.7,63.3,6,3,1,6.7,Data Analyst,68.8,1.2740863787375416,1.5639810426540286
STU4917,Student_6336_4917,NSIT Delhi,BCA,2027,5.9,82.3,62.7,63.8,65.8,77.6,64.8,71.7,0,1,0,0.0,Not Placed,70.5,1.3125996810207337,0.8228730822873082
STU4918,Student_5794_4918,IIT Madras,B.Tech AI&ML,2027,6.7,25.3,35.2,34.1,100.0,20.0,47.7,39.7,0,2,0,0.0,Not Placed,44.1,0.71875,1.6876574307304784
STU4919,Student_9545_4919,SRM Chennai,B.Tech ME,2027,8.7,79.6,79.0,31.3,80.7,57.4,75.8,67.8,0,2,0,0.0,Not Placed,69.7,1.0075949367088606,1.2831858407079646
STU4920,Student_3576_4920,BITS Pilani,BCA,2027,5.6,62.4,20.0,20.0,53.5,42.2,61.2,42.1,0,1,0,0.0,Not Placed,51.4,3.12,1.330166270783848
STU4921,Student_7016_4921,NIT Trichy,B.Tech ME,2027,7.6,64.5,50.2,20.0,71.1,68.8,66.0,54.2,6,5,1,4.9,Junior Developer,55.9,1.2848605577689243,1.4022140221402213
STU4922,Student_8539_4922,NIT Trichy,B.Tech CSE,2025,8.0,82.2,61.9,64.6,77.6,73.7,63.5,73.1,6,5,1,6.6,Data Analyst,71.2,1.3279483037156705,1.094391244870041
STU4923,Student_4523_4923,IIT Kharagpur,B.Tech ECE,2026,6.1,57.9,63.8,31.7,74.6,22.7,64.9,52.8,12,1,1,5.6,Technical Support,59.3,0.9075235109717869,1.1553030303030303
STU4924,Student_7904_4924,IIT Kanpur,B.Tech AI&ML,2025,4.3,70.8,24.8,29.4,84.9,58.5,58.6,54.2,0,1,1,5.0,Junior Developer,51.0,2.854838709677419,0.7933579335793357
STU4925,Student_6452_4925,IIT Kanpur,B.Tech ME,2027,7.0,68.2,29.7,61.2,52.8,33.8,65.6,53.4,6,2,1,7.3,QA Engineer,62.6,2.2962962962962963,1.3108614232209739
STU4926,Student_4653_4926,BITS Pilani,B.Tech IT,2026,7.6,78.1,43.9,49.3,79.7,82.2,61.1,66.1,12,2,0,0.0,Not Placed,68.8,1.7790432801822322,1.1497730711043874
STU4927,Student_8974_4927,NSIT Delhi,B.Tech IT,2026,8.2,69.2,46.4,70.2,44.8,38.3,64.3,58.1,18,0,1,5.5,Technical Support,67.1,1.4913793103448276,1.4113597246127367
STU4928,Student_3769_4928,IIT Delhi,B.Tech CSE,2027,8.1,37.6,24.5,22.1,36.9,32.3,58.2,31.2,6,2,0,0.0,Not Placed,46.4,1.5346938775510204,2.5961538461538463
STU4929,Student_5200_4929,BITS Pilani,B.Sc Data Science,2025,6.1,69.4,68.0,59.2,77.6,54.5,57.0,66.8,0,0,0,0.0,Not Placed,66.8,1.0205882352941178,0.9131736526946108
STU4930,Student_1931_4930,SRM Chennai,B.Tech ECE,2027,7.2,59.0,20.0,43.2,52.3,65.8,69.1,47.7,0,2,0,0.0,Not Placed,55.5,2.95,1.5094339622641508
STU4931,Student_4316_4931,IIT Hyderabad,B.Sc Data Science,2026,8.7,100.0,72.7,53.0,64.4,98.0,57.7,79.6,6,1,0,0.0,Not Placed,78.9,1.3755158184319118,1.0929648241206031
STU4932,Student_9498_4932,DTU Delhi,B.Tech ME,2027,7.8,61.9,57.9,20.0,69.0,47.3,63.9,52.3,24,1,1,7.0,Junior Developer,54.8,1.069084628670121,1.491395793499044
STU4933,Student_6015_4933,DTU Delhi,B.Tech ME,2026,7.4,62.3,31.3,30.7,54.7,60.2,77.4,48.4,6,0,0,0.0,Not Placed,55.0,1.9904153354632586,1.5289256198347108
STU4934,Student_1937_4934,IIT Kanpur,B.Tech IT,2027,8.0,58.2,33.7,43.8,73.0,44.5,69.1,51.3,6,2,1,4.9,Technical Support,54.6,1.7270029673590503,1.5594541910331385
STU4935,Student_7802_4935,IIT Delhi,BCA,2027,7.0,91.9,67.1,48.5,58.2,71.7,67.3,71.2,0,1,1,8.5,Software Engineer,68.4,1.369597615499255,0.9831460674157303
STU4936,Student_9963_4936,Anna University,B.Tech CSE,2027,8.5,56.5,37.7,20.0,78.4,42.0,73.8,47.3,18,2,1,5.4,Junior Developer,60.4,1.4986737400530503,1.7970401691331925
STU4937,Student_9606_4937,IIT Bombay,B.Tech ECE,2025,7.6,89.5,68.7,71.9,57.1,77.1,61.1,75.7,6,0,1,9.0,Software Engineer,76.7,1.3027656477438136,1.0039630118890357
STU4938,Student_7782_4938,Anna University,B.Tech CSE,2027,9.3,41.8,20.0,20.0,77.1,20.0,63.0,36.2,6,0,0,0.0,Not Placed,49.6,2.09,2.569060773480663
STU4939,Student_5456_4939,IIT Kanpur,B.Tech AI&ML,2025,7.7,52.5,20.0,29.6,82.8,50.4,66.3,45.8,0,3,0,0.0,Not Placed,55.5,2.625,1.6812227074235808
STU4940,Student_9099_4940,SRM Chennai,B.Tech IT,2025,5.9,71.2,53.0,42.6,58.8,25.1,62.9,55.4,0,3,0,0.0,Not Placed,61.3,1.3433962264150945,1.0649819494584838
STU4941,Student_2243_4941,BITS Pilani,B.Tech CSE,2026,7.8,84.3,64.2,63.8,81.5,67.7,50.5,74.1,6,0,0,0.0,Not Placed,73.2,1.3130841121495327,1.0526315789473686
STU4942,Student_8683_4942,IIT Hyderabad,B.Tech AI&ML,2026,6.7,52.7,35.3,20.0,84.1,31.6,61.3,45.3,0,1,1,4.8,Technical Support,55.0,1.492917847025496,1.479028697571744
STU4943,Student_1539_4943,IIT Bombay,B.Tech AI&ML,2026,6.8,51.4,28.5,52.1,65.1,37.5,57.6,47.6,6,2,0,0.0,Not Placed,51.7,1.8035087719298246,1.4285714285714286
STU4944,Student_4742_4944,IIT Bombay,B.Tech ECE,2025,7.8,60.7,40.2,54.7,74.1,34.7,60.3,54.8,0,0,1,6.0,Technical Support,64.7,1.5099502487562189,1.4233576642335768
STU4945,Student_3148_4945,BITS Pilani,B.E CSE,2025,8.1,67.1,63.9,26.9,67.1,40.9,54.8,55.8,0,2,1,5.1,QA Engineer,58.3,1.0500782472613457,1.4516129032258065
STU4946,Student_3302_4946,SRM Chennai,BCA,2027,7.9,63.9,47.1,52.5,73.4,35.8,61.4,56.9,6,0,1,4.6,Technical Support,62.5,1.356687898089172,1.3884007029876977
STU4947,Student_7791_4947,IIT Kanpur,B.Tech CSE,2026,7.1,60.9,66.9,38.3,75.7,24.6,82.6,56.2,12,0,1,6.2,QA Engineer,55.8,0.9103139013452913,1.2633451957295374
STU4948,Student_2686_4948,IIT Madras,BCA,2025,9.1,56.2,73.6,34.2,74.6,41.7,49.5,56.6,0,2,1,7.1,QA Engineer,59.4,0.7635869565217392,1.6077738515901059
STU4949,Student_3963_4949,NSIT Delhi,BCA,2025,8.4,59.1,38.5,40.4,63.8,50.4,71.1,51.1,0,0,0,0.0,Not Placed,55.7,1.535064935064935,1.643835616438356
STU4950,Student_1294_4950,IIT Bombay,B.E CSE,2027,7.3,62.5,46.8,22.5,73.1,58.2,61.3,52.5,6,1,1,4.0,Junior Developer,57.1,1.3354700854700856,1.3904761904761904
STU4951,Student_2490_4951,IIT Hyderabad,B.Sc Data Science,2025,7.2,78.0,38.1,32.1,45.9,62.8,75.8,54.5,0,2,0,0.0,Not Placed,56.1,2.047244094488189,1.3211009174311927
STU4952,Student_2349_4952,DTU Delhi,B.E CSE,2026,9.4,51.2,39.6,23.5,94.7,56.6,60.1,50.4,0,2,1,4.2,Technical Support,54.6,1.292929292929293,1.8650793650793651
STU4953,Student_5625_4953,NIT Trichy,B.Tech CSE,2027,4.0,36.3,20.0,20.0,98.2,20.0,50.2,37.4,0,2,0,0.0,Not Placed,39.9,1.815,1.0695187165775402
STU4954,Student_4353_4954,DTU Delhi,BCA,2025,10.0,63.8,59.5,41.4,40.2,69.4,65.2,55.5,6,1,1,5.5,Technical Support,62.6,1.0722689075630252,1.8018018018018018
STU4955,Student_6332_4955,IIT Bombay,B.Tech CSE,2026,9.6,58.1,38.5,28.6,86.1,56.2,58.4,52.3,0,0,1,5.7,QA Engineer,65.1,1.509090909090909,1.835564053537285
STU4956,Student_6950_4956,BITS Pilani,B.Tech ECE,2027,7.1,44.0,48.2,20.0,93.9,50.6,56.0,48.2,0,1,1,2.6,QA Engineer,56.8,0.9128630705394191,1.4730290456431534
STU4957,Student_4326_4957,IIT Madras,B.Tech ME,2026,6.6,73.6,72.7,65.5,63.5,73.9,71.2,70.3,0,2,1,4.9,QA Engineer,74.5,1.012379642365887,0.9388335704125178
STU4958,Student_7874_4958,VIT Vellore,BCA,2025,7.5,95.8,83.0,79.5,100.0,83.2,80.5,89.4,6,1,1,9.7,Software Engineer,84.5,1.1542168674698794,0.8389261744966442
STU4959,Student_6929_4959,SRM Chennai,B.Sc Data Science,2025,9.9,52.8,33.9,20.0,75.1,52.9,64.7,45.8,0,0,1,5.2,Junior Developer,54.4,1.5575221238938053,2.161572052401747
STU4960,Student_5889_4960,IIT Bombay,B.Tech IT,2025,7.0,54.3,55.0,21.3,48.9,52.4,69.0,46.8,0,1,1,3.1,Junior Developer,54.0,0.9872727272727272,1.4957264957264957
STU4961,Student_2987_4961,IIT Kharagpur,B.Tech IT,2026,8.5,30.0,40.8,52.2,85.5,36.9,58.2,45.6,0,1,0,0.0,Not Placed,47.0,0.7352941176470589,1.8640350877192982
STU4962,Student_7064_4962,NIT Trichy,B.Sc Data Science,2026,7.8,83.4,71.8,42.2,61.9,48.8,66.8,66.2,0,2,1,6.7,Software Engineer,73.9,1.1615598885793874,1.1782477341389728
STU4963,Student_1348_4963,IIT Delhi,B.E CSE,2025,7.1,99.6,78.7,65.5,82.5,96.7,59.4,85.7,0,3,1,8.6,Full Stack Developer,79.2,1.2655654383735704,0.8284714119019836
STU4964,Student_1114_4964,VIT Vellore,B.Tech CSE,2027,7.2,45.4,27.8,20.0,83.8,30.1,62.4,41.0,0,1,0,0.0,Not Placed,43.8,1.633093525179856,1.7560975609756098
STU4965,Student_6628_4965,IIT Bombay,B.Tech ME,2026,8.2,20.0,20.8,20.0,76.1,20.0,68.4,28.6,6,2,0,0.0,Not Placed,41.6,0.9615384615384615,2.867132867132867
STU4966,Student_5596_4966,VIT Vellore,B.Tech ECE,2026,7.7,50.7,25.4,40.8,78.5,44.8,63.5,47.2,6,3,0,0.0,Not Placed,55.0,1.9960629921259845,1.6313559322033897
STU4967,Student_5649_4967,IIT Kanpur,B.Tech IT,2026,7.4,57.4,51.5,40.0,89.4,59.3,69.4,57.7,12,1,0,0.0,Not Placed,60.2,1.1145631067961166,1.2824956672443673
STU4968,Student_9176_4968,NSIT Delhi,B.Tech ME,2025,6.4,63.4,49.6,20.0,76.4,39.2,56.3,51.5,24,0,1,6.1,Junior Developer,51.6,1.2782258064516128,1.2427184466019416
STU4969,Student_1489_4969,IIT Kanpur,B.Tech IT,2027,7.5,38.4,39.8,26.3,98.9,34.4,59.5,44.9,0,0,1,2.7,Technical Support,48.7,0.9648241206030151,1.670378619153675
STU4970,Student_3337_4970,DTU Delhi,B.Tech AI&ML,2025,6.1,77.4,37.8,58.0,95.6,73.3,70.8,67.9,0,0,1,6.1,Data Analyst,69.3,2.047619047619048,0.8983799705449189
STU4971,Student_5859_4971,NIT Trichy,BCA,2026,7.0,62.7,35.4,20.0,70.5,63.5,65.6,49.9,0,0,0,0.0,Not Placed,50.4,1.7711864406779663,1.402805611222445
STU4972,Student_1302_4972,VIT Vellore,BCA,2026,9.0,72.9,57.1,40.4,70.6,52.8,66.2,60.9,0,3,0,0.0,Not Placed,67.6,1.276707530647986,1.477832512315271
STU4973,Student_3215_4973,NSIT Delhi,B.Tech AI&ML,2027,9.8,76.3,50.3,44.0,59.3,54.5,66.1,59.9,0,2,1,7.8,Software Engineer,65.5,1.5168986083499005,1.636060100166945
STU4974,Student_1406_4974,IIT Hyderabad,B.Tech ME,2026,6.8,53.1,26.3,52.2,72.1,39.1,64.2,49.0,0,2,0,0.0,Not Placed,51.4,2.0190114068441063,1.3877551020408163
STU4975,Student_5868_4975,SRM Chennai,B.Tech CSE,2025,6.6,37.2,46.1,40.1,75.7,40.8,67.6,45.7,0,2,1,2.5,QA Engineer,52.3,0.806941431670282,1.4442013129102844
STU4976,Student_1208_4976,IIT Delhi,B.Tech ME,2026,6.2,78.2,32.8,47.6,65.5,70.7,70.1,60.3,6,0,1,7.7,Full Stack Developer,59.1,2.3841463414634148,1.0281923714759535
STU4977,Student_2528_4977,SRM Chennai,B.Tech IT,2025,6.6,79.1,45.4,57.3,54.8,63.0,72.2,62.7,0,0,1,7.9,Data Analyst,69.9,1.7422907488986783,1.0526315789473684
STU4978,Student_7061_4978,IIT Kharagpur,B.Tech CSE,2025,8.9,64.5,37.6,41.8,79.3,28.7,60.3,53.2,0,0,0,0.0,Not Placed,60.4,1.7154255319148934,1.6729323308270676
STU4979,Student_5393_4979,Anna University,B.Tech ME,2027,6.1,75.8,73.1,49.4,49.7,52.6,65.1,63.7,6,2,1,5.2,Full Stack Developer,60.5,1.036935704514364,0.9576138147566718
STU4980,Student_2692_4980,IIT Madras,B.Tech ME,2027,7.4,74.9,67.4,51.1,83.5,56.7,81.9,68.1,0,0,1,6.3,QA Engineer,69.2,1.1112759643916914,1.0866372980910426
